BHG - Closed Business Journal Report,,,,,,,,,,,,
"COMPANY
ID",OFFICE,TRANSACTION ID ,MLS#,"PROPERTY
ADDRESS",CITY,"STATE/
PROVINCE","ZIP/
POSTAL CODE","SALES
VOLUME",LOCAL CURRENCY,"ACTUAL CLOSE
DATE",SALES ID,SELLING SA1 ID
400164,0004,T04635,,23502 P Street,Omaha,NE,68022,"$1,030,025",USD,10/26/2022,,0258
400164,0004,T04532,,23706 Walnut Circle,Waterloo,NE,68069,"$220,077",USD,09/26/2022,,0064
400164,0001,T11384,,23808 Hampton Road,Omaha,NE,68022,"$790,000",USD,11/21/2022,,0400
400164,0004,J2K245-T03562,21-2285 IA   22127917 NE,24 North Kay Court,Council Bluffs,IA,51503,"$150,000",USD,01/13/2022,10059,
400164,0005,T02357,,2402 Aberdeen Dr,Papillion,NE,68133,"$325,000",USD,03/31/2022,,0333
400164,0001,3Z7CLF-T11218,22-1609,2403 Avenue B,Council Bluffs,IA,51501,"$134,500",USD,10/14/2022,0243,
400164,0001,T11269,,2405 Avenue D,COUNCIL BLUFFS,IA,51501,"$142,000",USD,10/20/2022,,0325
400164,0004,HWEVSL-T03955,22208944,2405 South 219th Street,Elkhorn,NE,68022,"$975,000",USD,06/10/2022,10052,
400164,0001,T10549,,2406 S 113th Street,Omaha,NE,68144,"$305,000",USD,06/24/2022,,10036
400164,0004,FPBDS3-T04456,22221768,2406 Walnut Creek Dr,Papillion,NE,68046,"$348,000",USD,12/20/2022,10059,
400164,0005,M3L7RT-T02549,22-662,241 Delong Avenue,Council Bluffs,IA,51503,"$280,000",USD,06/03/2022,0095,
400164,0001,T10220,,2410 6th Avenue,Council Bluffs,IA,51501,"$100,000",USD,05/04/2022,,0371
400164,0005,T02271,,2410 Alexandra Road,Papillion,NE,68133,"$378,360",USD,02/15/2022,,0184
400164,0005,8VGQZQ-T02484,22211094,2411 Hogantown Drive,Bellevue,NE,68123,"$250,129",USD,05/27/2022,10002,
400164,0004,2E4Y4E-T03872,22206522,2411 N. 179th Street,Omaha,NE,68116,"$522,000",USD,04/29/2022,10047,
400164,0005,YFQ27R-T02561,22214130,2411 South Mineral Drive,Papillion,NE,68046,"$315,000",USD,08/01/2022,0424,
400164,0004,T04572,,2412 S 164th Ave,Omaha,NE,68130,"$285,100",USD,10/11/2022,,10047
400164,0004,QTCPJN-T04567,22224830,2412 South 177th Street,Omaha,NE,68130,"$420,000",USD,11/17/2022,0074,
400164,0001,4T52HY-T10730,22218105,2413 S 27th Ave,Omaha,NE,68105,"$170,000",USD,08/12/2022,0092,
400164,0001,4T52HY-T10730,22218105,2413 S 27th Ave,Omaha,NE,68105,"$170,000",USD,08/12/2022,,0092
400164,0005,4L64ZL-T02170,22202219,2414 Yorktown Place,Bellevue,NE,68123,"$240,000",USD,03/17/2022,0376,
400164,0001,T09725,,2415 K Street,Omaha,NE,68107,"$71,500",USD,01/21/2022,,0092
400164,0003,T02717,,2415 South River Rock Drive,Papillion,NE,68046,"$370,000",USD,05/02/2022,,10056
400164,0001,T10128,,2417 South 6th Street,Omaha,NE,68108,"$160,000",USD,04/22/2022,,10061
400164,0001,ERN4W3-T10614,22216548,2419 North 103rd Circle,Omaha,NE,68134,"$247,400",USD,08/22/2022,10050,
400164,0005,T02814,,2419 S 21 Street,Omaha,NE,68108,"$172,900",USD,10/27/2022,,0492
400164,0005,RVETXH-T02175,22202646,2420 South 32nd Avenue,Omaha,NE,68105,"$323,000",USD,03/02/2022,0333,
400164,0005,T02700,,2425 S 15th St #65,Plattsmouth,NE,68048,"$46,000",USD,08/23/2022,,0492
400164,0001,T11267,,2425 Spencer Street,Omaha,NE,68111,"$70,000",USD,10/21/2022,,0269
400164,0001,T09790,,2426 7th Avenue,COUNCIL BLUFFS,IA,51501,"$110,000",USD,02/09/2022,,0371
400164,0001,LPWG9E-T10940,22-1105,24277 Brothers Avenue,Glenwood,IA,51534,"$590,000",USD,08/26/2022,0243,
400164,0004,FCTEJD-T03500,22126216,2430 S 219th Street,Omaha,NE,68022,"$670,000",USD,02/01/2022,0258,
400164,0003,P5PHD6-T02838,22212345,24305 F Street,Waterloo,NE,68069,"$160,000",USD,07/06/2022,10036,
400164,0003,9XK8NZ-T02911,22220363,2434 N 100 Street,Omaha,NE,68134,"$262,500",USD,10/19/2022,0070,
400164,0001,ZBD8CG-T11372,22227559,2434 South 48th Avenue,Omaha,NE,68106,"$160,750",USD,12/13/2022,0297,
400164,0001,32R76H-T09690,21-2027,24374 Richfield Loop,Council Bluffs,IA,51503,"$605,000",USD,01/14/2022,0472,
400164,0004,2LGRC8-T03810,22204920,2441 N 191st Ave,Omaha,NE,68022,"$376,900",USD,04/07/2022,10047,
400164,0005,YMXQJL-T02363,22206888,2442 Bauman Avenue,Omaha,NE,68112,"$155,000",USD,05/26/2022,0376,
400164,0004,T04576,,2450 S 20th Street,Omaha,NE,68108,"$205,000",USD,10/14/2022,,0074
400164,0005,F9Y28M-T02732,22222238,246 North Pebble Street,Fremont,NE,68025,"$185,500",USD,10/18/2022,0223,
400164,0005,TWPYXF-T1288,20-2472,2465 280th Avenue,SIDNEY,IA,51652,"$86,000",USD,01/04/2022,0245,
400164,0005,TWPYXF-T1288,20-2472,2465 280th Avenue,SIDNEY,IA,51652,"$86,000",USD,01/04/2022,,0245
400164,0005,Z6T6HX-T1291,20-2474,2472 280th Avenue,Sidney,IA,51652,"$86,000",USD,03/25/2022,0245,
400164,0005,Z6T6HX-T1291,20-2474,2472 280th Avenue,Sidney,IA,51652,"$86,000",USD,03/25/2022,,0245
400164,0005,T02796,,2473 N 153rd Ave,Omaha,NE,68116,"$390,000",USD,10/18/2022,,0197
400164,0001,T09699,,2473 N 153rd Avenue,Omaha,NE,68116-7117,"$390,000",USD,01/18/2022,,0399
400164,0004,LVH9ZW-T03738,22202783,248 N 129 St,Omaha,NE,68154,"$850,000",USD,03/31/2022,0262,
400164,0001,XPK4X3-T09822,22203744,24808 US Hwy 275,Waterloo,NE,68069,"$780,000",USD,04/13/2022,0092,0092
400164,0001,T11143,,2484 280th Avenue,Sidney,IA,51653,"$40,000",USD,09/26/2022,,0245
400164,0001,H48JE8-T11085,22-948,24957 Ingrum Ave,Glenwood,IA,51534,"$410,000",USD,09/19/2022,0243,
400164,0004,7MQTN4-T04602,22225949,2501 Hanscom Boulevard,Omaha,NE,68105,"$285,000",USD,12/02/2022,0370,
400164,0004,T03971,,2501 Hanscom Boulevard,Omaha,NE,68105,"$170,000",USD,04/26/2022,,0370
400164,0003,T02874,,2501 N 187th Avenue,Omaha,NE,68022,"$605,000",USD,07/27/2022,,10056
400164,0004,ZLGQBG-T03603,22127870,25011 Farnam Circle,Waterloo,NE,68069,"$2,350,000",USD,03/04/2022,10047,
400164,0004,2QW7DD-T03857,22206375,25015 W Center Rd,Waterloo,NE,68069,"$470,000",USD,05/06/2022,0074,0074
400164,0001,T10562,,2502 Leavenworth Street,Omaha,NE,68105,"$710,000",USD,07/01/2022,,10050
400164,0001,5D58YC-T10789,22218775,2502 Main Street,Bellevue,NE,68005,"$200,000",USD,09/09/2022,10015,
400164,0001,T09651,,2502 Pierce Street,Omaha,NE,68105,"$160,000",USD,01/07/2022,,0092
400164,0001,QTBCE2-T10314,22212126,2503 North 64 Street,Omaha,NE,68104,"$250,000",USD,06/24/2022,10015,
400164,0003,985WHY-SK7GGZ-T02722,22210246,2504 North 65th Street,Omaha,NE,68104,"$185,600",USD,06/15/2022,0474,
400164,0001,T10598,,2505 North 130th Street,Omaha,NE,68164,"$277,000",USD,07/08/2022,,10017
400164,0003,T02964,,2507 N 60th Avenue,Omaha,NE,68104,"$226,000",USD,09/16/2022,,10056
400164,0001,T10608,,2508 Alberta Avenue,Bellevue,NE,68147,"$285,000",USD,07/07/2022,,0384
400164,0001,GP6NDY-T10406,22213286,2508 Bristol Street,Omaha,NE,68111,"$60,000",USD,06/27/2022,10050,
400164,0001,T10281,,251 Pleasant Street,Greenwood,NE,68366,"$149,000",USD,05/13/2022,,10036
400164,0001,PZG54X-T10214,22210378,2510 Casey Circle,Bellevue,NE,68123,"$280,000",USD,06/30/2022,0253,
400164,0004,HW3H3W-T04446,22215688,2511 South 161st Circle,Omaha,NE,68130,"$238,000",USD,09/01/2022,0317,
400164,0003,BC8GCN-T02953,22222611,2512 S 11th St,Omaha,NE,68108,"$96,000",USD,09/29/2022,10056,
400164,0001,P56KWE-T10337,22209313,2514 Linda Street,Bellevue,NE,68147,"$225,000",USD,05/27/2022,10002,
400164,0004,JHYMWX-T03796,22204643,2515 Iowa St.,Omaha,NE,68112,"$152,000",USD,03/18/2022,0486,
400164,0003,T02652,,2515 N 167th Avenue,Omaha,NE,68116,"$381,000",USD,03/31/2022,,0168
400164,0003,S3MY85-T03035,22226819,2515 N 53rd Street,Omaha,NE,68104,"$350,000",USD,12/09/2022,0070,
400164,0004,KXLPHD-T03779,22204261,2515 South 43rd Street,Omaha,NE,68105,"$160,000",USD,03/18/2022,0382,
400164,0003,T02972,,2515 Wirt Street,Omaha,NE,68111-0000,"$56,500",USD,09/29/2022,,0070
400164,0001,4EWS87-T09827,22203898,2516 Drexel St,Omaha,NE,68107,"$175,900",USD,03/18/2022,0092,
400164,0005,T02862,,2516 Nottingham Drive,Bellevue,NE,68123,"$285,000",USD,12/12/2022,,0376
400164,0001,EFFQW4-T09726,22201731,2517 I Street,Omaha,NE,68107,"$139,050",USD,03/21/2022,0226,
400164,0001,T09909,,2517 Jack Pine Street,Bellevue,NE,68123,"$290,000",USD,03/14/2022,,0283
400164,0004,T04590,,2517 N 52nd Street,Omaha,NE,68104,"$335,000",USD,10/18/2022,,0281
400164,0005,R2KDNM-T02608,22216069,2518 Cornelia Street,Bellevue,NE,68147,"$237,500",USD,08/30/2022,0332,
400164,0001,WS3CN5-T10078,22208113,2519 North 48th Avenue,Omaha,NE,68104,"$188,000",USD,05/10/2022,10010,
400164,0001,T10064,,2520 Florence Boulevard,Omaha,NE,68110,"$104,000",USD,04/08/2022,,0446
400164,0005,T02635,,2520 South 102nd Street,Omaha,NE,68124,"$497,000",USD,07/15/2022,,0184
400164,0004,5MBE7M-T03574,22128040,2521 S 23rd St,Omaha,NE,68108,"$360,000",USD,02/09/2022,0514,0370
400164,0001,T09731,,2524 Mose Avenue,Bellevue,NE,68147,"$142,000",USD,01/28/2022,,0092
400164,0003,T03085,,2525 Brookside Avenue,Omaha,NE,68124,"$450,000",USD,12/19/2022,,10056
400164,0001,YPDJV2-T09890,22204888,2525 S. 138th Street,Omaha,NE,68144,"$287,500",USD,03/31/2022,0446,
400164,0003,SZMX23-T02806,22213503,2526 N 165th Ave,Omaha,NE,68116,"$366,000",USD,08/15/2022,0070,
400164,0004,F37Q3P-T03979,22205282,2526 South 152nd Avenue Circle,Omaha,NE,68144,"$300,000",USD,05/06/2022,0074,
400164,0001,T10126,,2526 South 16th Street,Council Bluffs,IA,51501,"$221,000",USD,04/11/2022,,0253
400164,0003,4296BN-T02692,22209309,2532 Lillian Street,Bellevue,NE,68147,"$149,000",USD,06/29/2022,0170,
400164,0004,T04608,,2532 Mose Avenue,Bellevue,NE,68147,"$146,500",USD,10/31/2022,,0160
400164,0004,G6KM2W-T03748,22200483,2532 South 9th Street,Omaha,NE,68108,"$300,000",USD,02/18/2022,0074,0074
400164,0001,SP77BY-T09704,22129797,2535 N 60th Ave,Omaha,NE,68104,"$340,000",USD,01/24/2022,0376,
400164,0004,CSEEKW-T03950,22209232,2535 Van Buren Street,Bellevue,NE,68005,"$185,000",USD,06/17/2022,0518,
400164,0003,GLW4MT-T02532,22129650,2537 N 188 Street,Omaha,NE,68022,"$785,000",USD,04/28/2022,0303,
400164,0005,29GJNP-T02352,22206454,254 S McKenna Avenue,Gretna,NE,68028,"$256,500",USD,06/02/2022,0296,
400164,0001,9QWZH2-T10275,22211467,2540 North 48th Avenue,Omaha,NE,68104,"$190,000",USD,06/17/2022,0384,
400164,0001,T10255,,2546 4th Avenue,Council Bluffs,IA,51501,"$110,500",USD,05/14/2022,,0371
400164,0005,9EE2QT-T02597,22215560,255 North 22nd Street,Blair,NE,68008,"$90,000",USD,08/02/2022,0332,
400164,0005,T02579,,255 North 22nd Street,Blair,NE,68008,"$75,000",USD,06/24/2022,,0332
400164,0001,43S6TW-T10152,22209443,2553 Mary St,Omaha,NE,68112,"$150,000",USD,05/20/2022,0081,
400164,0001,T11317,,2572 Titus Ave,Omaha,NE,68112,"$130,000",USD,11/04/2022,,10036
400164,0001,BPGDV7-T09836,22-106,26 Susan Lane,Council Bluffs,IA,51503,"$220,500",USD,02/28/2022,0253,
400164,0001,T10478,,2601 Parker Street,Omaha,NE,68111,"$16,500",USD,06/17/2022,,0269
400164,0005,ZRCGZY-T02289,22203934,2603 Hogantown Drive,Bellevue,NE,68123,"$286,000",USD,04/06/2022,0316,
400164,0001,T11235,,2603 Raven Ridge Drive,Bellevue,NE,68123,"$305,000",USD,10/21/2022,,0316
400164,0001,T11307,,2603 S 87th Street,Omaha,NE,68124,"$330,000",USD,11/01/2022,,10003
400164,0003,DK7P6V-T02607,22203662,2604 North 166th Street,Omaha,NE,68116,"$399,500",USD,03/25/2022,10056,
400164,0004,TFRY3D-T04499,22222921,2604 North 51st Avenue,Omaha,NE,68104,"$734,000",USD,11/01/2022,0097,
400164,0004,TFRY3D-T04499,22222921,2604 North 51st Avenue,Omaha,NE,68104,"$734,000",USD,11/01/2022,,0550
400164,0001,T09686,,2604 South 35th Avenue,Omaha,NE,68105,"$187,000",USD,01/14/2022,,0486
400164,0004,FFQB9F-T04405,22220171,2606 North 150th Avenue,Omaha,NE,68116,"$425,000",USD,09/27/2022,0219,
400164,0001,T11057,,2608 North 45th Street,Omaha,NE,68104,"$209,950",USD,09/09/2022,,0092
400164,0004,C37L4Y-T04172,SSDL,2610 96th Circle,Omaha,NE,68124,"$1,150,000",USD,06/22/2022,10047,
400164,0001,LQVC5K-T10465,22-723,2611 5th Avenue,Council Bluffs,IA,51501,"$180,000",USD,06/07/2022,0253,
400164,0001,BNGNCB-T10055,22203959,2611 John St,Papillion,NE,68133,"$351,750",USD,04/13/2022,10028,
400164,0001,4CBSXV-T10877,22220050,2611 North 97th Avenue,Omaha,NE,68134,"$265,000",USD,09/30/2022,10015,
400164,0001,NB3HJF-T10035,22207375,2612 C Street,Omaha,NE,68107,"$187,000",USD,05/13/2022,10043,
400164,0001,MDFVGQ-T09747,22202204,2613 Gindy Drive,Bellevue,NE,68147,"$300,000",USD,04/04/2022,10028,
400164,0001,G65E6D-T09716,22201593,2614 North 185th Street,Elkhorn,NE,68022,"$605,000",USD,04/15/2022,0232,
400164,0001,B8L23Z-T09445,22127554,2616 North 186th Street,Elkhorn,NE,68022,"$588,735",USD,03/31/2022,0232,
400164,0001,T10726,,2617 Avenue I,COUNCIL BLUFFS,IA,51501,"$296,000",USD,07/22/2022,,0253
400164,0001,T10768,,2617 N 51st Avenue,Omaha,NE,68104,"$283,000",USD,07/19/2022,,10010
400164,0001,ECPJWT-T10381,22212912,2621 South 100th Street,Omaha,NE,68124,"$460,000",USD,08/01/2022,0343,
400164,0001,2WVHL8-T09753,N/A (sold before print),2622 120 Street,Tabor,IA,51653,"$215,000",USD,02/04/2022,0243,
400164,0001,MM8LF2-T09733,21-2309,2622 8th Avenue,Council Bluffs,IA,51501,"$158,000",USD,01/26/2022,0299,
400164,0005,T02139,,2622 N 166th Street,Omaha,NE,68116,"$333,700",USD,01/06/2022,,0493
400164,0001,7HXSK3-T09745,22128780,2623 Greene Avenue,Bellevue,NE,68147,"$212,500",USD,02/02/2022,0160,
400164,0001,T10469,,2632 South 15th Street,Omaha,NE,68108,"$90,000",USD,06/17/2022,,0092
400164,0001,2R8Y49-T10022,22207163,2635 North 125th Circle,Omaha,NE,68164,"$296,500",USD,06/10/2022,10043,
400164,0003,VLHT3F-T03010,22221105,2669 North 96th Drive,Omaha,NE,68134,"$230,000",USD,10/21/2022,0491,
400164,0001,T11254,,26927 Hershey Avenue,Glenwood,IA,51534,"$305,000",USD,10/25/2022,,0243
400164,0001,T10370,,2700 Winthrop Road,Lincoln,NE,68502,"$467,500",USD,05/31/2022,,10010
400164,0005,KVVGQ4-T02243,22202994,2701 Josephine Street,Bellevue,NE,68147,"$170,000",USD,03/25/2022,0332,
400164,0004,NRR4HJ-T03505,22125809,2701 Leigh Lane,Papillion,NE,68133,"$750,000",USD,01/07/2022,10052,10046
400164,0001,WZG2BT-T10861,22219739,2701 Olive Street,Omaha,NE,68147,"$225,000",USD,09/26/2022,0363,
400164,0001,89HSF9-T09626,22200188,2702 North 186th Street,Elkhorn,NE,68022,"$629,900",USD,03/03/2022,0232,
400164,0004,GGS4C8-T03921,22204217,2703 Georgia Avenue,Bellevue,NE,68147,"$305,000",USD,04/15/2022,0224,
400164,0001,8F5F7Y-T10475,22-807 (FlexMLS),2704 230th Street,Stanton,IA,51573,"$80,000",USD,06/17/2022,0504,
400164,0001,T11090,,2704 Country Club Ave,Omaha,NE,68104,"$405,000",USD,09/16/2022,,0333
400164,0001,XNZL2T-T11282,22219898,2704 Fairview Street,Bellevue,NE,68147,"$345,000",USD,10/31/2022,0316,
400164,0001,T10319,,2704 Michaela Street,Bellevue,NE,68123,"$260,000",USD,05/27/2022,,10045
400164,0001,258TC2-T09850,22204226,2706 North 189th Street,Omaha,NE,68022,"$485,000",USD,04/08/2022,10046,
400164,0004,T03937,,2707 N. 65th St.,Omaha,NE,68104,"$250,000",USD,04/20/2022,,0279
400164,0001,T10483,,2708 Avenue G,COUNCIL BLUFFS,IA,51501,"$130,000",USD,06/15/2022,,0325
400164,0003,T02591,,2708 N 159th Street,Omaha,NE,68116,"$542,000",USD,02/07/2022,,0287
400164,0001,FXJ3RB-T10344,22212552,2708 N. 181st St.,Elkhorn,NE,68022,"$749,900",USD,08/01/2022,0232,
400164,0001,4KJKMN-T09429,22127435,2708 North 186th Street,Elkhorn,NE,68022,"$579,900",USD,01/28/2022,0232,
400164,0001,CN7XFR-T10334,22212359,2709 Lakeview Circle,Plattsmouth,NE,68048,"$380,000",USD,07/25/2022,0166,
400164,0001,GGVWPF-T09693,22204589,2709 S 30th St,Omaha,NE,68105,"$185,000",USD,04/11/2022,10028,
400164,0004,XCD9PM-T04115,22213546,2710 Franklin Street,Bellevue,NE,68005,"$155,000",USD,07/15/2022,0083,
400164,0001,2R45D5-T10210,22204086,2710 South 100th Street,Omaha,NE,68124,"$586,500",USD,05/05/2022,0262,
400164,0005,98EWSR-T02174,22202640,27107 Fletcher Avenue,Elmwood,NE,68349,"$351,000",USD,03/11/2022,0520,
400164,0004,FEGJMM-T04601,22215088,2711 Big Elk Parkway,Elkhorn,NE,68022,"$809,875",USD,10/28/2022,0232,
400164,0001,HBCW8X-T10806,22216081,2711 North 97th Street,Omaha,NE,68134,"$560,000",USD,08/05/2022,10059,
400164,0001,HBCW8X-T10806,22216081,2711 North 97th Street,Omaha,NE,68134,"$560,000",USD,08/05/2022,,0387
400164,0004,T03726,,2711 North HWS Cleveland Boulevard,Omaha,NE,68116,"$475,000",USD,02/04/2022,,10047
400164,0001,T11638,,2712 Avenue G,Council Bluffs,IA,51501,"$100,000",USD,11/09/2022,,0325
400164,0003,VF4GM5-T02600,22203034,2712 N 143rd St,Omaha,NE,68164,"$223,000",USD,04/01/2022,10034,
400164,0004,3YFRFL-T04538,22220963,2712 N. 182nd Avenue,Elkhorn,NE,68022,"$649,900",USD,10/07/2022,0232,
400164,0001,VPK5YB-T10207,22210353,2712 North 52nd Street,Omaha,NE,68104,"$360,000",USD,06/10/2022,10010,
400164,0001,T10229,,2713 Edwards Street,Bellevue,NE,68005,"$46,000",USD,05/12/2022,,0335
400164,0004,T04146,,2714 Annabelle Drive,Bellevue,NE,68123,"$435,000",USD,06/13/2022,,0160
400164,0003,T03063,,2715 Country Club Avenue,Omaha,NE,68104,"$415,000",USD,12/02/2022,,0303
400164,0001,63ESCH-T10503,,2715 N 182nd Ave,Omaha,NE,68022,"$1,626,084",USD,06/22/2022,0232,
400164,0001,63ESCH-T10503,,2715 N 182nd Ave,Omaha,NE,68022,"$1,626,084",USD,06/22/2022,,0232
400164,0005,T02493,,2715 N 61st Street,Omaha,NE,68104,"$250,000",USD,05/18/2022,,0296
400164,0001,CVHBLT-T11021,22221909,2715 N 64th St,Omaha,NE,68104,"$279,000",USD,10/14/2022,0400,
400164,0001,T11573,,2715 S 105th Avenue,Omaha,NE,68124,"$326,500",USD,01/06/2022,,10059
400164,0001,52KGM6-T10204,22210209,2715 S 252nd St,Waterloo,NE,68069,"$459,500",USD,05/20/2022,10036,
400164,0001,T10651,,2716 Pavich Drive,Council Bluffs,IA,51501,"$205,000",USD,07/12/2022,,0269
400164,0001,H989SF-T10342,22208550,2718 Emiline Street,Bellevue,NE,68147,"$200,000",USD,05/31/2022,0262,
400164,0003,T02905,,2718 North 49th Avenue,Omaha,NE,68104,"$197,000",USD,08/10/2022,,10061
400164,0001,3LM8DX-T10431,22213784,2720 North 175th Avenue,Omaha,NE,68116,"$519,000",USD,07/25/2022,0364,
400164,0001,S33ZN9-T10353,22203785,2720 North 181st Street,Elkhorn,NE,68022,"$669,900",USD,06/02/2022,0232,
400164,0005,T02439,,2721 Joann Avenue,Bellevue,NE,68123,"$315,000",USD,04/25/2022,,0493
400164,0005,T02774,,2722 Lloyd Street,Bellevue,NE,68005,"$180,000",USD,09/30/2022,,0536
400164,0001,T10575,,2724 N 50th St,Omaha,NE,68104,"$200,000",USD,06/30/2022,,10014
400164,0001,J9BWFD-T10599,22209330,2725 North 190th Street,Omaha,NE,68022,"$545,000",USD,07/08/2022,0345,
400164,0004,T04393,,2726 and 2732 Viking Circle,Blair,NE,68008,"$70,000",USD,08/10/2022,,0064
400164,0001,T10288,,2727 South 46th Avenue,Omaha,NE,68106,"$220,000",USD,05/23/2022,,0400
400164,0003,T02777,,2728 Iowa Street,Omaha,NE,68112,"$200,000",USD,06/02/2022,,0350
400164,0004,T04540,,2728 North 65th St,Omaha,NE,68104,"$216,500",USD,10/03/2022,,0467
400164,0003,T02702,,2729 S 23rd St,Omaha,NE,68108,"$180,000",USD,05/02/2022,,10056
400164,0001,T10254,,2730 N 48th Avenue,Omaha,NE,68104,"$175,000",USD,05/12/2022,,0066
400164,0001,T10061,,2730 N 79th Street,Omaha,NE,68134,"$220,000",USD,04/08/2022,,10043
400164,0004,TSYKSP-T04117,22208703,2730 N. 182nd Ave.,Elkhorn,NE,68022,"$649,900",USD,06/14/2022,0232,
400164,0003,T02750,,2732 S 10th St,Omaha,NE,68108,"$157,613",USD,05/25/2022,,0070
400164,0001,BY9GFE-T10908,22220667,2733 North 78th Avenue,Omaha,NE,68134,"$257,500",USD,09/16/2022,10014,
400164,0004,7RZ8Y7-T04458,22221804,2734 N 120th Avenue,Omaha,NE,68164,"$255,000",USD,11/01/2022,0394,
400164,0004,T04236,,2734 North 120th Avenue,Omaha,NE,68164,"$201,000",USD,07/07/2022,,0394
400164,0001,T10298,,2735 North Sharon Drive,Omaha,NE,68112,"$175,000",USD,05/18/2022,,10015
400164,0004,CEP7B5-T04402,22215157,2736 N 182nd Avenue,Elkhorn,NE,68022,"$749,900",USD,08/19/2022,0232,
400164,0004,NRT5C6-T03838,22205935,2736 North 124th Circle,Omaha,NE,68164,"$250,000",USD,05/11/2022,0281,
400164,0001,T10971,,2738 7th Avenue,COUNCIL BLUFFS,IA,51501,"$147,000",USD,09/02/2022,,0325
400164,0004,4JG5ZF-T04673,22225566,2738 N. 182nd Street,Elkhorn,NE,68022,"$660,000",USD,12/07/2022,0232,
400164,0001,T11278,,2740 Saratoga Street,Omaha,NE,68111,"$100,000",USD,10/26/2022,,0092
400164,0001,EZSJXW-T09647,,2740 Titus Ave,Omaha,NE,68112,"$210,000",USD,01/07/2022,0452,
400164,0001,EZSJXW-T09647,,2740 Titus Ave,Omaha,NE,68112,"$210,000",USD,01/07/2022,,0323
400164,0001,MP3VVE-T10358,22212690,2740 Titus Avenue,Omaha,NE,68112,"$212,000",USD,07/08/2022,0323,
400164,0004,T04462,,2743 North 182nd Street,Elkhorn,NE,68022,"$628,566",USD,09/08/2022,,10052
400164,0001,T10410,,2744 Mary Street,Omaha,NE,68112-3218,"$165,000",USD,06/10/2022,,0400
400164,0001,8CZEZZ-T11015,22221827,2745 Alpha Street,Lincoln,NE,68510,"$147,500",USD,10/27/2022,0092,
400164,0004,RVXQWN-T04648,22219042,2748 N. 182nd Avenue,Elkhorn,NE,68022,"$799,000",USD,11/18/2022,0232,
400164,0001,RL4DSE-T10922,22-1285,2749 Avenue C,Council Bluffs,IA,51501,"$151,500",USD,08/26/2022,0253,
400164,0001,T11408,,2749 N 49th Street,Omaha,NE,68104,"$174,000",USD,11/18/2022,,0073
400164,0001,T10423,,2760 Iowa Street,Omaha,NE,68112,"$110,000",USD,06/13/2022,,0332
400164,0003,T03098,,2761 Laurel Ave.,Omaha,NE,68111,"$87,000",USD,12/27/2022,,0556
400164,0003,86XKGF-T02441,22126874,2762 North 49th Street,Omaha,NE,68104,"$360,000",USD,01/07/2022,0303,0384
400164,0001,T10235,,2775 Wyoming Street,Omaha,NE,68112,"$232,000",USD,05/12/2022,,0237
400164,0001,T10246,,2805 Avenue H,Council Bluffs,IA,51501,"$95,000",USD,01/19/2022,,0371
400164,0004,T04154,,2806 Hunter Drive,Bellevue,NE,68123,"$365,500",USD,06/17/2022,,0241
400164,0005,T02673,,2807 S 40th Street,Omaha,NE,68105,"$182,850",USD,08/11/2022,,0376
400164,0001,K8E6GZ-T09774,22200804,2809 North 69th Street,Omaha,NE,68104,"$166,050",USD,02/11/2022,0336,
400164,0001,T11253,,2810 Courtney Circle,Bellevue,NE,68123,"$325,000",USD,10/21/2022,,0316
400164,0003,T02755,,2811 South 165th Avenue,Omaha,NE,68130,"$425,000",USD,05/24/2022,,0070
400164,0001,MXH8S2-T10346,22212579,2815 Greensboro Ave,Bellevue,NE,68005,"$177,778",USD,06/30/2022,10050,
400164,0005,2VZBT3-T02359,22202251,2817 Betty Street,Omaha,NE,68147,"$200,000",USD,04/01/2022,0223,
400164,0001,T09643,,2820 North 66th Avenue #302,Omaha,NE,68104,"$55,000",USD,01/03/2022,,0426
400164,0001,T6ZYT2-T10294,22-918,2831 4th Ave,Council Bluffs,IA,51503,"$155,000",USD,06/28/2022,0387,
400164,0001,7Y9X47-T11141,22220351,2832 Lillian Street,Bellevue,NE,68147,"$175,000",USD,09/29/2022,0092,
400164,0001,T11091,,2841 South 34th Street,Omaha,NE,68105,"$275,000",USD,09/23/2022,,0384
400164,0004,MJ55KL-T04429,22220881,2842 Furnas Street,Ashland,NE,68003,"$978,000",USD,10/25/2022,0074,0074
400164,0004,CT5PZ2-T04542,22224275,2842 S 117th St,Omaha,NE,68144,"$267,000",USD,12/14/2022,10047,
400164,0003,MHQM8S-T2188,22117198,28426 Laurel Circle,Valley,NE,68064,"$2,400,000",USD,06/17/2022,0389,0417
400164,0001,H6326L-T10527,22215182,2855 Newport Avenue,Omaha,NE,68112,"$106,000",USD,07/19/2022,10015,
400164,0004,Z2JJTK-T04315,22217899,2872 Krejci Blvd,Blair,NE,68008,"$390,000",USD,10/07/2022,0382,
400164,0001,JEERHP-T10257,21817604,2874 Whitmore Street,Omaha,NE,68112,"$135,000",USD,07/28/2022,0092,
400164,0001,GFYSYG-T10455,22214126,2901 North 45th Street,Omaha,NE,68104,"$240,000",USD,09/26/2022,0324,
400164,0005,F42E6L-T02485,22211122,2901 Redwing Circle,Bellevue,NE,68123,"$260,000",USD,08/05/2022,0197,
400164,0005,T02623,,2906 Bar Harbor Drive,Bellevue,NE,68123,"$295,000",USD,07/07/2022,,0224
